,city,latitude,longitude
6468,F-Eschentzwiller,47.712665,7.398798999999999
6469,Tolochenaz,46.5047412,6.4733006
6470,Mont-la-Ville,46.6465391,6.4093478
6471,Tannay,46.310046,6.173534699999999
6472,Tannay,46.310046,6.173534699999999
6473,Vevey,46.4628333,6.8419192
6474,Lausanne,46.5196535,6.6322734
6475,F-Gennes,47.339678,-0.233325
6476,La Tour-de-Peilz,46.4533165,6.8612781
6477,Vullierens,46.5748369,6.4844452
6478,F-Ville la Grand,46.2016149,6.2471439
6479,Goumoens-la-Ville,46.6579503,6.6048861
6480,F-Tassin la Demi Lune,45.761337,4.776921
6481,Sierre,46.29413110000001,7.533536199999999
6482,D-Ingersheim,48.096948,7.302058000000001
6483,Lausanne,46.5196535,6.6322734
6484,Rupperswil,47.4051347,8.1290407
6485,Rupperswil,47.4051347,8.1290407
6486,F-Saint Romain de Jaliona,45.7578752,5.218223
6487,Genève,46.2043907,6.1431577
6488,Ecublens VD,46.5296363,6.561525199999999
6489,Vernier,46.2122638,6.1052686
6490,F-St Gervais les Bains,45.892013,6.712187
6491,Lausanne,46.5196535,6.6322734
6492,Grand-Lancy,46.1781048,6.1233726
6493,B-Amay,50.5482792,5.3096648
6494,Crans-près-Céligny,46.3598471,6.206461900000001
6495,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6496,Langnau i. E.,46.9378622,7.7906824
6497,La Conversion,48.287338,6.057081
6498,Lamboing,47.1173739,7.1362656
6499,Les Friques,46.900001,6.983338
6500,Renens VD,46.53381,6.59137
6501,Préverenges,46.5175835,6.525268199999999
6502,Genève,46.2043907,6.1431577
6503,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6504,F-Jouars Pontchartrain,48.7889548,1.8980512
6505,Lausanne,46.5196535,6.6322734
6506,Vevey,46.4628333,6.8419192
6507,Cointrin,46.23700969999999,6.1091564
6508,Lausanne,46.5196535,6.6322734
6509,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6510,Dietikon,47.4053885,8.39977
6511,Renens VD,46.53381,6.59137
6512,B-Libramont-Chevigny,49.9183927,5.3745927
6513,F-St Blaise,47.013611,6.9849397
6514,Préverenges,46.5175835,6.525268199999999
6515,F-St Maur des Fosses,48.8029439,2.485429
6516,F-Fontaines sur Saone,45.835806,4.845543
6517,Pully,46.5092681,6.6654949
6518,Lausanne,46.5196535,6.6322734
6519,F-Cran Gevrier,45.907737,6.106676999999999
6520,F-Cran Gevrier,45.907737,6.106676999999999
6521,F-Evian les Bains,46.401488,6.590948999999999
6522,Lausanne,46.5196535,6.6322734
6523,Yverdon-les-Bains,46.7784736,6.641183
6524,Prilly,46.5346449,6.6052401
6525,Blonay,46.4647104,6.8946536
6526,Ostermundigen,46.9577083,7.487306900000001
6528,F-Besancon,47.237829,6.024053899999999
6530,Lausanne,46.5196535,6.6322734
6531,D-Dornstetten,48.4711448,8.4991121
6532,Vernier,46.2122638,6.1052686
6533,Boussens,43.1761539,0.9726119999999999
6534,Lausanne,46.5196535,6.6322734
6535,Genève,46.2043907,6.1431577
6536,NL-Ootmarsum,52.4076329,6.897314
6537,Le Vaud,46.4781748,6.2388488
6538,Le Vaud,46.4781748,6.2388488
6539,Lausanne,46.5196535,6.6322734
6540,Bern,46.9479739,7.4474468
6541,Châtelaine,33.8252355,-118.3392547
6542,Bellach,47.2130237,7.5002095
6543,R-Bucharest,44.4267674,26.1025384
6544,R-Reghin,46.7710931,24.700762
6545,F-Le Mont Saint-Adrien,49.445322,2.003958
6546,Chexbres,46.481692,6.7788078
6547,Lasuanne,46.5196535,6.6322734
6548,Vevey,46.4628333,6.8419192
6549,La Tour-de-Peilz,46.4533165,6.8612781
6550,Pully,46.5092681,6.6654949
6551,Pully,46.5092681,6.6654949
6552,F-Antony,48.759255,2.302553
6556,Féchy,46.47957,6.372875
6557,F-Gieres,45.1800489,5.791126999999999
6558,Lausanne,46.5196535,6.6322734
6559,F-Beaumont,30.080174,-94.1265562
6560,F-Beaumont,30.080174,-94.1265562
6561,F-Oyonnax,46.257773,5.655335
6562,F-Villeurbanne,45.771944,4.8901709
6563,Lavigny,46.5012496,6.404400799999999
6564,F-Divonne les Bains,46.358168,6.136039999999999
6565,F-Divonne les Bains,46.358168,6.136039999999999
6566,Nyon,46.3832683,6.2347852
6567,Biel/Bienne,47.1367785,7.2467909
6568,Les Geneveys-sur-Coffrane,47.01735,6.85254
6569,Paudex,46.5051579,6.6723034
6570,Pully,46.5092681,6.6654949
6571,Colombier NE,46.9668714,6.8589727
6572,Colombier NE,46.9668714,6.8589727
6573,Sugiez,46.96185999999999,7.11292
6574,Les Evouettes,46.36250010000001,6.877044
6575,Bern,46.9479739,7.4474468
6576,Genève,46.2043907,6.1431577
6577,F-Montmerle sur Saone,46.079318,4.759725
6578,Bubendorf,47.44891459999999,7.736072099999999
6579,Aubonne,46.49532910000001,6.3918325
6580,Lausanne,46.5196535,6.6322734
6581,Lausanne,46.5196535,6.6322734
6582,Servion,46.57147,6.77879
6583,F-Fontenay sous Bois,48.851542,2.475907
6584,Fribourg,46.8064773,7.161971899999999
6585,Fully,46.1385386,7.1181106
6586,Prangins,46.3943352,6.2492927
6588,F-Montmorency,48.989778,2.321878
6589,F-Montmorency,48.989778,2.321878
6590,Clarens,-28.5143573,28.4104684
6592,GB-Cockermouth,54.663261,-3.367985
6593,Krinau,47.3173506,9.0497485
6594,FL-Vaduz,n,a
6595,Lausanne,46.5196535,6.6322734
6596,Peseux,46.9880679,6.8908413
6597,Lausanne,46.5196535,6.6322734
6598,Vevey,46.4628333,6.8419192
6599,Lausanne,46.5196535,6.6322734
6600,Moléson village,46.5487879,7.0171018
6601,F-Arcon,46.947668,6.377791999999999
6602,Grand-Lancy,46.1781048,6.1233726
6603,Rolle,46.4612971,6.3397549
6604,Lausanne,46.5196535,6.6322734
6605,Lausanne,46.5196535,6.6322734
6606,Tannay,46.310046,6.173534699999999
6607,La Tour-de-Peilz,46.4533165,6.8612781
6608,Vétroz,46.2257544,7.281970599999998
6609,Saubraz,46.5143439,6.3304638
6610,Le Crêt-près-Semsales,46.60903,6.90966
6611,Conches,48.958511,0.938357
6612,F-Koestlach,47.5064629,7.271204999999999
6613,Flawil,47.41337069999999,9.1870297
6614,Thônex,46.19283739999999,6.202767
6615,Carouge GE,46.1829674,6.1378539
6616,Laupen BE,46.9035653,7.238690099999999
6617,Poliez-Pittet,46.6274641,6.6819435
6618,Vésenaz,46.23936,6.19754
6620,Sion,46.2331221,7.360625999999999
6621,Collombey,46.2710282,6.9459483
6622,Grand-Lancy,46.1781048,6.1233726
6623,Fontainemelon,47.0564305,6.890549999999999
6624,Bussigny,46.5517429,6.558615
6625,Onex,46.183541,6.1002345
6626,Apples,n,a
6627,Meyrin,46.2283204,6.070988
6628,Cugy VD,46.5851396,6.640292899999999
6629,Belmont-sur-Lausanne,46.5191267,6.678912299999999
6630,Echallens,46.6410996,6.634450800000001
6631,Lausanne,46.5196535,6.6322734
6632,Auboranges,46.5822239,6.8052223
6633,Renens VD,46.53381,6.59137
6634,Thierrens,46.7040793,6.753842000000001
6636,F-Selestat,48.259386,7.454241000000001
6637,Rapperswil SG,47.2266239,8.818437399999999
6638,Rapperswil SG,47.2266239,8.818437399999999
6639,Basel,47.5595986,7.5885761
6640,Crissier,46.55186870000001,6.5743458
6641,Lausanne,46.5196535,6.6322734
6642,Liebefeld,46.933331,7.416668
6643,Rolle,46.4612971,6.3397549
6644,Fribourg,46.8064773,7.161971899999999
6645,Nyon,46.3832683,6.2347852
6646,Genève,46.2043907,6.1431577
6647,Epalinges,46.54885729999999,6.674199
6648,Epalinges,46.54885729999999,6.674199
6649,Echallens,46.6410996,6.634450800000001
6650,Echallens,46.6410996,6.634450800000001
6652,Lausanne,46.5196535,6.6322734
6653,Blonay,46.4647104,6.8946536
6654,F-Elancourt,48.78290699999999,1.960077
6655,F-Prevessin Moens,46.2544962,6.0679661
6656,La Rippe,46.3815158,6.150842
6657,Lausanne,46.5196535,6.6322734
6658,GB-Nottingham,52.95478319999999,-1.1581086
6659,GB-Chinley,53.3382689,-1.939154
6660,St-Sulpice VD,46.51011399999999,6.558195100000001
6661,F-Waldighofen,47.5507498,7.316332399999999
6662,Echandens,46.5352022,6.5418995
6663,F-Divonne les Bains,46.358168,6.136039999999999
6664,Rolle,46.4612971,6.3397549
6665,Chêne-Bougeries,46.1983939,6.1851258
6666,Chêne-Bougeries,46.1983939,6.1851258
6667,Territet,46.4268939,6.9231307
6668,St-Prex,46.4829113,6.458343500000001
6669,Fribourg,46.8064773,7.161971899999999
6670,Yverdon-les-Bains,46.7784736,6.641183
6672,Ecublens VD,46.5296363,6.561525199999999
6673,Lausanne,46.5196535,6.6322734
6674,Gland,46.4203001,6.2698809
6676,Romanel-sur-Lausanne,46.5630648,6.603945
6677,F-Besancon,47.237829,6.024053899999999
6678,Lavigny,46.5012496,6.404400799999999
6679,Lavigny,46.5012496,6.404400799999999
6680,I-Urgnano (BG),45.5988028,9.6947276
6681,FI-Pietarsaari,63.6744036,22.6966088
6682,La Conversion,48.287338,6.057081
6683,La Conversion,48.287338,6.057081
6684,Neuchâtel,46.9899874,6.9292732
6685,Gland,46.4203001,6.2698809
6686,Vuarrens,46.68608829999999,6.6472988
6687,St-Barthélemy VD,46.6368795,6.602289
6688,Pully,46.5092681,6.6654949
6689,Pully,46.5092681,6.6654949
6690,St-Barthélemy VD,46.6368795,6.602289
6691,Pully,46.5092681,6.6654949
6692,Epalinges,46.54885729999999,6.674199
6693,Bernex,46.1771419,6.0764849
6694,Lausanne,46.5196535,6.6322734
6695,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6696,Lausanne,46.5196535,6.6322734
6697,Lausanne,46.5196535,6.6322734
6698,Carouge GE,46.1829674,6.1378539
6699,Crissier,46.55186870000001,6.5743458
6700,I-Travacò Siccomario (PV) G.S. AVIS Pavia,n,a
6701,Villars-le-Terroir,46.65755,6.639048900000001
6702,Renens VD,46.53381,6.59137
6703,F-Chens sur Leman,46.325449,6.267459
6704,Lausanne,46.5196535,6.6322734
6705,Lausanne,46.5196535,6.6322734
6706,CHN-Beijing,39.904211,116.407395
6707,Pully,46.5092681,6.6654949
6708,Boussens,43.1761539,0.9726119999999999
6709,Chêne-Bourg,46.19735,6.19731
6710,Pully,46.5092681,6.6654949
6711,Renens VD,46.53381,6.59137
6712,F-Ornex,43.167451,1.247519
6713,Bussigny,46.5517429,6.558615
6714,La Chaux-de-Fonds,47.1034892,6.832783800000001
6715,Bevaix,46.9307449,6.815188699999999
6716,Bussigny,46.5517429,6.558615
6717,La Conversion,48.287338,6.057081
6718,Lausanne,46.5196535,6.6322734
6719,Renens VD,46.53381,6.59137
6721,E-Galapagar Madrid,40.5768377,-4.005802699999999
6722,Lausanne,46.5196535,6.6322734
6723,Sierre,46.29413110000001,7.533536199999999
6724,Vevey,46.4628333,6.8419192
6725,Pully,46.5092681,6.6654949
6727,Lausanne,46.5196535,6.6322734
6728,Lausanne,46.5196535,6.6322734
6729,Léchelles,46.82891,7.01603
6730,F-Ambilly,n,a
6731,Lausanne,46.5196535,6.6322734
6732,Genève,46.2043907,6.1431577
6733,Genève,46.2043907,6.1431577
6735,Lutry,46.5088803,6.6827638
6736,Sion,46.2331221,7.360625999999999
6739,Vessy,46.1824417,6.1666044
6741,Brig,46.3158992,7.987820800000001
6742,Brig,46.3158992,7.987820800000001
6744,D-Spangdahlem,49.985679,6.684337999999999
6745,F-Reims,n,a
6746,F-Dieppe,49.922992,1.077483
6747,Crissier,46.55186870000001,6.5743458
6748,Bonvillars,46.83923610000001,6.6714518
6749,Habstetten,46.97562070000001,7.497145799999998
6750,Bôle,46.96729,6.841279999999999
6751,Bôle,46.96729,6.841279999999999
6752,Neuchâtel,46.9899874,6.9292732
6753,F-Divonne les Bains,46.358168,6.136039999999999
6754,Lausanne,46.5196535,6.6322734
6755,F-Besancon,47.237829,6.024053899999999
6756,Sullens,46.5935962,6.5660091
6759,Lausanne,46.5196535,6.6322734
6760,Gland,46.4203001,6.2698809
6761,Tramelan,47.2235029,7.102975
6762,Meyrin,46.2283204,6.070988
6763,Ecublens VD,46.5296363,6.561525199999999
6764,Lausanne,46.5196535,6.6322734
6765,Genève,46.2043907,6.1431577
6766,B-Wanze,50.5344663,5.2141303
6767,Lausanne,46.5196535,6.6322734
6768,F-Reims,n,a
6769,Lausanne,46.5196535,6.6322734
6770,Bern,46.9479739,7.4474468
6771,Begnins,46.4408426,6.2477524
6772,Epalinges,46.54885729999999,6.674199
6773,Lausanne,46.5196535,6.6322734
6774,Tolochenaz,46.5047412,6.4733006
6776,Prilly,46.5346449,6.6052401
6777,Crissier,46.55186870000001,6.5743458
6778,Lausanne,46.5196535,6.6322734
6779,Lausanne,46.5196535,6.6322734
6780,Lausanne,46.5196535,6.6322734
6781,Crassier,46.3744662,6.1635803
6782,Gland,46.4203001,6.2698809
6783,Lausanne,46.5196535,6.6322734
6784,Villars-Ste-Croix,46.5679792,6.561224999999999
6785,Lausanne,46.5196535,6.6322734
6786,Carouge GE,46.1829674,6.1378539
6787,Aigle,46.3190253,6.970566
6788,Les Monts-de-Corsier,46.5120289,6.8901786
6789,Lussery-Villars,46.6304666,6.5249187
6790,Winterthur,39.8088766,-75.6037351
6791,Carouge GE,46.1829674,6.1378539
6792,Lausanne,46.5196535,6.6322734
6793,F-Thoiry,46.236466,5.979909999999999
6794,Rolle,46.4612971,6.3397549
6795,Arzier,46.4575812,6.210099599999999
6796,Brügg BE,47.1237068,7.281258800000001
6797,Mollie-Margot,46.55668,6.75057
6798,Chexbres,46.481692,6.7788078
6799,Monthey,46.2521873,6.9469598
6800,Les Agettes,46.2086498,7.376780999999999
6801,Collombey,46.2710282,6.9459483
6802,Chesières,46.2957462,6.9916269
6803,Vevey,46.4628333,6.8419192
6804,Saillon,46.1707092,7.1858418
6805,Lausanne,46.5196535,6.6322734
6806,Lausanne,46.5196535,6.6322734
6807,DK-Snekkersten,56.010163,12.585491
6808,Vufflens-la-Ville,46.5787989,6.539418
6809,Arbedo,46.21485070000001,9.0463112
6810,Claro,46.25298,9.02308
6811,Morgins,46.2382,6.8519
6812,Gwatt (Thun),46.723,7.623
6813,Cossonay-Ville,46.61452999999999,6.507239999999999
6814,Cossonay-Ville,46.61452999999999,6.507239999999999
6815,Prangins,46.3943352,6.2492927
6816,Prangins,46.3943352,6.2492927
6817,Prangins,46.3943352,6.2492927
6818,Steckborn,47.66804519999999,8.982282399999999
6819,Lonay,46.52664679999999,6.5205487
6820,Versoix,46.2876938,6.1657813
6821,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6822,Gontenschwil,47.2801607,8.1447557
6823,Port,n,a
6825,Heimberg,46.7842257,7.6054974
6826,Colombier NE,46.9668714,6.8589727
6827,F-Divonne les Bains,46.358168,6.136039999999999
6828,Collonge-Bellerive,46.2514024,6.2022904
6829,Glattfelden,47.5598578,8.4993768
6830,Zürich,47.3768866,8.541694
6831,Tuggen,47.20264359999999,8.9423674
6832,Laconnex,46.1556213,6.035971399999999
6833,Genève,46.2043907,6.1431577
6834,Vouvry,46.3363829,6.891011199999999
6835,Plan-les-Ouates,46.1668075,6.1145793
6836,Lausanne,46.5196535,6.6322734
6837,Crissier,46.55186870000001,6.5743458
6838,Onnens VD,46.8396549,6.686609799999999
6839,FI-Espoo,60.2054911,24.6559001
6840,Vevey,46.4628333,6.8419192
6841,Leytron,46.1866297,7.208701500000001
6842,Leytron,46.1866297,7.208701500000001
6843,Aigle,46.3190253,6.970566
6844,Sion,46.2331221,7.360625999999999
6845,Sion,46.2331221,7.360625999999999
6846,Sion,46.2331221,7.360625999999999
6847,Hérémence,46.1724731,7.421453899999999
6848,Pampigny,46.580344,6.427485900000001
6849,Pampigny,46.580344,6.427485900000001
6850,Mendrisio,45.8713339,8.984132899999999
6851,Pampigny,46.580344,6.427485900000001
6853,Zürich,47.3768866,8.541694
6854,F-St Pierre en Faucigny,46.060761,6.36696
6855,Genève,46.2043907,6.1431577
6856,Genève,46.2043907,6.1431577
6857,E-Badajoz,38.8794495,-6.9706535
6858,Chambésy,46.2420331,6.1435559
6859,Lausanne,46.5196535,6.6322734
6860,Genève,46.2043907,6.1431577
6861,F-Divonne les Bains,46.358168,6.136039999999999
6862,Onex,46.183541,6.1002345
6863,Bogis-Bossey,46.352546,6.1654551
6864,Genève,46.2043907,6.1431577
6865,Chavannes-près-Renens,46.5316376,6.574969599999999
6866,Bern,46.9479739,7.4474468
6867,La Sarraz,46.6582337,6.5126843
6868,Villars-Tiercelin,46.6256905,6.70336
6870,Lausanne,46.5196535,6.6322734
6871,Savigny,46.5383864,6.7321079
6872,Bôle,46.96729,6.841279999999999
6873,Lausanne,46.5196535,6.6322734
6875,Bern,46.9479739,7.4474468
6878,Zürich,47.3768866,8.541694
6879,Gorgier,46.9037505,6.7809412
6880,F-Echenevex,46.308912,6.036173
6881,Chêne-Bougeries,46.1983939,6.1851258
6882,Lausanne,46.5196535,6.6322734
6883,F-Ferney Voltaire,46.25763200000001,6.108669
6884,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6885,Morges,46.5088127,6.496130099999999
6886,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6887,Cuarnens,46.62476040000001,6.4388657
6888,Lully VD,46.50538,6.4653546
6890,F-Lignol le Chateau,48.22388,4.808543999999999
6891,F-Praz sur Arly,45.837751,6.571761
6892,Bière,46.5373765,6.3339687
6893,Bulle,46.6154512,7.057726799999999
6894,Cossonay-Ville,46.61452999999999,6.507239999999999
6895,Gümligen,46.9350521,7.498472799999999
6896,Monthey,46.2521873,6.9469598
6897,Gümligen,46.9350521,7.498472799999999
6898,Nyon,46.3832683,6.2347852
6899,Lausanne,46.5196535,6.6322734
6900,Colombier VD,46.5563035,6.4728374
6901,Lausanne,46.5196535,6.6322734
6902,Belmont-sur-Lausanne,46.5191267,6.678912299999999
6903,F-Mieussy,46.133933,6.524324
6904,Forel (Lavaux),46.5404339,6.7694712
6905,Lausanne,46.5196535,6.6322734
6906,F-Belfort,47.63967400000001,6.863849
6907,F-Besancon,47.237829,6.024053899999999
6908,Lausanne,46.5196535,6.6322734
6909,Lausanne,46.5196535,6.6322734
6910,Lutry,46.5088803,6.6827638
6911,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
6912,Avry-devant-Pont,46.683338,7.083329
6913,Echallens,46.6410996,6.634450800000001
6914,Fribourg,46.8064773,7.161971899999999
6915,Le Pâquier-Montbarry,46.5847809,7.0640031
6916,Siviriez,46.6585092,6.877722
6917,Fribourg,46.8064773,7.161971899999999
6918,Bôle,46.96729,6.841279999999999
6919,Vésenaz,46.23936,6.19754
6920,Sumiswald,47.0284465,7.7446642
6921,F-Thones,45.882031,6.324761
6922,Lausanne,46.5196535,6.6322734
6923,F-Annecy,45.899247,6.129384
6924,Montbrelloz,46.853617,6.886671
6925,Tannay,46.310046,6.173534699999999
6926,Renens VD,46.53381,6.59137
6927,F-Norges la Ville,47.407612,5.071075
6928,Couvet,46.9262933,6.6324944
6929,Solothurn,47.2088348,7.532291
6930,Pully,46.5092681,6.6654949
6931,Buttes,43.6448198,-113.1841378
6932,Crassier,46.3744662,6.1635803
6933,Saignelégier,47.2561774,6.996402199999999
6934,Corsier-sur-Vevey,46.4725243,6.8482854
6935,F-Gex,46.3341909,6.058036
6936,L-Howald,49.58500739999999,6.1413535
6937,F-Saverne,48.741963,7.361647
6938,Lausanne,46.5196535,6.6322734
6939,Lausanne,46.5196535,6.6322734
6940,F-Morez,46.5239422,6.0223705
6942,Pully,46.5092681,6.6654949
6944,Lausanne,46.5196535,6.6322734
6945,F-L'Albenc,45.225036,5.439711
6946,Lausanne,46.5196535,6.6322734
6947,Lausanne,46.5196535,6.6322734
6948,St-Légier,46.47171849999999,6.876770899999999
6949,St-Maurice,46.13168719999999,6.958372
6950,Lausanne,46.5196535,6.6322734
6951,F-Marzy,46.98059,3.0932559
6952,F-Charbuy,47.824215,3.465444
6953,Renens VD,46.53381,6.59137
6954,I-Casciago (VA),45.8333727,8.7816865
6955,La Conversion,48.287338,6.057081
6956,Epalinges,46.54885729999999,6.674199
6957,Lausanne,46.5196535,6.6322734
6958,Genève,46.2043907,6.1431577
6959,Lutry,46.5088803,6.6827638
6960,Lausanne,46.5196535,6.6322734
6961,Aubonne,46.49532910000001,6.3918325
6962,Yverdon-les-Bains,46.7784736,6.641183
6963,Lausanne,46.5196535,6.6322734
6964,Versoix,46.2876938,6.1657813
6965,Lausanne,46.5196535,6.6322734
6966,Lausanne,46.5196535,6.6322734
6967,St-Saphorin (Lavaux),46.4732766,6.7961822
6968,Pully,46.5092681,6.6654949
6969,Genève,46.2043907,6.1431577
6970,Genève,46.2043907,6.1431577
6971,Palézieux-Village,46.5547204,6.8297563
6972,Lausanne,46.5196535,6.6322734
6973,Vevey,46.4628333,6.8419192
6974,Renens VD,46.53381,6.59137
6975,Vevey,46.4628333,6.8419192
6976,Zürich,47.3768866,8.541694
6977,Lonay,46.52664679999999,6.5205487
6978,Genève,46.2043907,6.1431577
6979,F-Besancon,47.237829,6.024053899999999
6980,Pully,46.5092681,6.6654949
6982,I-Viareggio (LU),43.8657267,10.2513103
6983,I-Parma (PR),44.801485,10.3279036
6984,Morges,46.5088127,6.496130099999999
6985,Leysin,46.3435634,7.012033
6986,Morges,46.5088127,6.496130099999999
6987,F-La Tronche,45.205168,5.737805
6988,Corsier-sur-Vevey,46.4725243,6.8482854
6989,Corsier-sur-Vevey,46.4725243,6.8482854
6992,Chardonne,46.4769475,6.8342278
6993,F-Aubry du Hainaut,50.36933699999999,3.465765
6994,I-Roma (RM),41.9027835,12.4963655
6995,F-Chainaz les Frasses,45.773521,5.9965
6996,Corcelles-près-Concise,46.8464708,6.705935900000001
6997,Lutry,46.5088803,6.6827638
6998,Fribourg,46.8064773,7.161971899999999
6999,Romanel-sur-Lausanne,46.5630648,6.603945
7000,Lutry,46.5088803,6.6827638
7001,Pully,46.5092681,6.6654949
7002,Oron-la-Ville,46.5714166,6.8278795
7003,F-Aspach,48.9675903,9.3968064
7004,F-Carrouge VD,46.6043933,6.7748157
7005,Nyon,46.3832683,6.2347852
7006,Bussigny,46.5517429,6.558615
7007,Fribourg,46.8064773,7.161971899999999
7008,Ecublens VD,46.5296363,6.561525199999999
7009,Pully,46.5092681,6.6654949
7010,Pully,46.5092681,6.6654949
7011,F-Fontenay Aux Roses,48.789776,2.287181
7012,F-Issy les Moulineaux,48.8245306,2.2743419
7013,F-Annecy,45.899247,6.129384
7014,La Tour-de-Peilz,46.4533165,6.8612781
7015,Lausanne,46.5196535,6.6322734
7016,Pully,46.5092681,6.6654949
7018,Corcelles-sur-Chavornay,46.7029453,6.5996501
7020,Belmont-sur-Lausanne,46.5191267,6.678912299999999
7021,Yvonand,46.7994765,6.7455463
7022,Pully,46.5092681,6.6654949
7023,F-Chatel,46.267395,6.841152
7025,Dino,n,a
7026,La Tour-de-Peilz,46.4533165,6.8612781
7027,Lausanne,46.5196535,6.6322734
7028,Lausanne,46.5196535,6.6322734
7030,D-Heppenheim,49.6430169,8.6675419
7031,Pully,46.5092681,6.6654949
7032,Pully,46.5092681,6.6654949
7033,Mont-sur-Rolle,46.4693048,6.340543599999999
7034,Champéry,46.1816543,6.874759099999999
7035,Lausanne,46.5196535,6.6322734
7036,Lausanne,46.5196535,6.6322734
7037,Penthaz,46.5993131,6.539251200000001
7038,Nyon,46.3832683,6.2347852
7039,Lausanne,46.5196535,6.6322734
7040,F-Reims,n,a
7041,Orbe,46.7293301,6.5323588
7042,Genthod,46.2644048,6.1546616
7043,I-Veduggio con Colzano (M ASD Happy Runner,n,a
7044,Penthalaz,46.6097989,6.525440199999999
7045,Servion,46.57147,6.77879
7046,Pully,46.5092681,6.6654949
7047,Pully,46.5092681,6.6654949
7048,Fully,46.1385386,7.1181106
7049,Basel,47.5595986,7.5885761
7050,F-Versonnex,46.304598,6.098042
7051,Baulmes,46.7895163,6.521738999999999
7052,Domdidier,46.8670616,7.0135403
7053,Fribourg,46.8064773,7.161971899999999
7054,Pully,46.5092681,6.6654949
7055,F-Pontarlier,46.9041039,6.354241999999999
7057,Pully,46.5092681,6.6654949
7060,Cossonay-Ville,46.61452999999999,6.507239999999999
7061,I-Rome (RM),41.9027835,12.4963655
7062,Fribourg,46.8064773,7.161971899999999
7063,Lausanne,46.5196535,6.6322734
7064,Muraz (Collombey),46.2710282,6.9459483
7066,Glovelier,47.3345052,7.204715600000001
7067,Epesses,46.4913835,6.7470097
7068,F-Houdan,48.789808,1.601126
7069,Cuarnens,46.62476040000001,6.4388657
7070,Cuarnens,46.62476040000001,6.4388657
7071,F-Maille,47.0527019,0.580328
7072,F-Maille,47.0527019,0.580328
7073,Jouxtens-Mézery,46.55043,6.598739999999999
7074,Genève,46.2043907,6.1431577
7076,Lausanne,46.5196535,6.6322734
7077,La Tour-de-Peilz,46.4533165,6.8612781
7078,Amriswil,47.5449717,9.300240900000002
7079,Bernex,46.1771419,6.0764849
7080,Lausanne,46.5196535,6.6322734
7081,Bern,46.9479739,7.4474468
7082,Lausanne,46.5196535,6.6322734
7083,F-Loisin,46.288307,6.309101999999999
7084,Lausanne,46.5196535,6.6322734
7085,Echandens,46.5352022,6.5418995
7086,Rolle,46.4612971,6.3397549
7087,Genève,46.2043907,6.1431577
7088,Genève,46.2043907,6.1431577
7089,Troinex,46.1640891,6.1450701
7090,Vessy,46.1824417,6.1666044
7091,Lausanne,46.5196535,6.6322734
7092,Zäziwil,46.9018575,7.661496899999999
7097,Daillens,46.6205182,6.5485233
7098,Lausanne,46.5196535,6.6322734
7099,Avry-devant-Pont,46.683338,7.083329
7100,Cossonay-Ville,46.61452999999999,6.507239999999999
7101,Genève,46.2043907,6.1431577
7102,Cossonay-Ville,46.61452999999999,6.507239999999999
7103,Epalinges,46.54885729999999,6.674199
7104,Posieux,46.76667,7.100008
7105,Lutry,46.5088803,6.6827638
7106,Lutry,46.5088803,6.6827638
7107,GB-Enniskillen,54.34382429999999,-7.6315336
7108,F-Amphion les Bains,46.401488,6.590948999999999
7109,F-Segny,46.296423,6.073436999999999
7110,Monthey,46.2521873,6.9469598
7111,Daillens,46.6205182,6.5485233
7112,Lausanne,46.5196535,6.6322734
7113,Lausanne,46.5196535,6.6322734
7114,Neuchâtel,46.9899874,6.9292732
7115,Düdingen,46.8464198,7.191017899999999
7116,Nyon,46.3832683,6.2347852
7117,Lausanne,46.5196535,6.6322734
7118,Lausanne,46.5196535,6.6322734
7119,Lausanne,46.5196535,6.6322734
7120,Lausanne,46.5196535,6.6322734
7121,B-Liège,50.6325574,5.5796662
7122,La Chaux-de-Fonds,47.1034892,6.832783800000001
7123,Laconnex,46.1556213,6.035971399999999
7124,Châtelaine,33.8252355,-118.3392547
7125,Le Lignon,46.203703,6.096189
7126,Cheseaux-sur-Lausanne,46.585452,6.6047712
7127,Ecublens VD,46.5296363,6.561525199999999
7128,Versoix,46.2876938,6.1657813
7130,St-Sulpice VD,46.51011399999999,6.558195100000001
7131,Lausanne,46.5196535,6.6322734
7132,Fribourg,46.8064773,7.161971899999999
7133,Losone,46.1688136,8.7608755
7134,Neuchâtel,46.9899874,6.9292732
7135,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
7136,Mathod,46.7674276,6.5656279
7137,Lausanne,46.5196535,6.6322734
7139,Vevey,46.4628333,6.8419192
7140,F-Echenevex,46.308912,6.036173
7141,Préverenges,46.5175835,6.525268199999999
7142,Montreux,46.4312213,6.9106799
7144,D-Owen,39.3603429,-86.8220341
7145,Meyrin,46.2283204,6.070988
7146,Mont-sur-Rolle,46.4693048,6.340543599999999
7147,F-Clamart,48.799815,2.257289
